Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C
File13243.txt,29,3,6,5,4,1,1,0,1,9.6667,7.2500,5.8000,1.6667,1.5000,1.2500,0.2000,0.2500,1.3333,0.2500,0.0000,0.0000,0.2500,0.2000
File23380.txt,58,6,7,6,6,0,0,5,4,9.6667,9.6667,9.6667,1.0000,1.1667,1.0000,0.0000,0.0000,1.0000,0.0000,0.8333,0.8333,0.6667,0.6667
File15632.txt,152,13,24,22,15,7,5,3,15,11.6923,10.1333,6.9091,1.6923,1.6000,1.4667,0.3182,0.4667,1.1538,0.3333,0.2000,0.1364,1.0000,0.6818
File4992.txt,81,7,10,6,5,1,1,2,9,11.5714,16.2000,13.5000,0.8571,2.0000,1.2000,0.1667,0.2000,0.7143,0.2000,0.4000,0.3333,1.8000,1.5000
File24570.txt,142,12,17,16,13,1,2,4,13,11.8333,10.9231,8.8750,1.3333,1.3077,1.2308,0.0625,0.0769,1.0833,0.1538,0.3077,0.2500,1.0000,0.8125
File5454.txt,144,8,23,19,13,5,6,2,13,18.0000,11.0769,7.5789,2.3750,1.7692,1.4615,0.2632,0.3846,1.6250,0.4615,0.1538,0.1053,1.0000,0.6842
File15975.txt,129,9,21,19,10,8,5,4,11,14.3333,12.9000,6.7895,2.1111,2.1000,1.9000,0.4211,0.8000,1.1111,0.5000,0.4000,0.2105,1.1000,0.5789
File3025.txt,111,10,14,13,10,3,2,5,5,11.1000,11.1000,8.5385,1.3000,1.4000,1.3000,0.2308,0.3000,1.0000,0.2000,0.5000,0.3846,0.5000,0.3846
File22101.txt,142,7,23,14,11,3,3,5,10,20.2857,12.9091,10.1429,2.0000,2.0909,1.2727,0.2143,0.2727,1.5714,0.2727,0.4545,0.3571,0.9091,0.7143
File21408.txt,64,6,11,8,5,2,2,1,5,10.6667,12.8000,8.0000,1.3333,2.2000,1.6000,0.2500,0.4000,0.8333,0.4000,0.2000,0.1250,1.0000,0.6250
File19197.txt,19,2,2,2,2,0,0,2,1,9.5000,9.5000,9.5000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000
File7243.txt,206,10,26,23,16,5,4,5,15,20.6000,12.8750,8.9565,2.3000,1.6250,1.4375,0.2174,0.3125,1.6000,0.2500,0.3125,0.2174,0.9375,0.6522
File8170.txt,96,8,15,13,9,3,4,1,12,12.0000,10.6667,7.3846,1.6250,1.6667,1.4444,0.2308,0.3333,1.1250,0.4444,0.1111,0.0769,1.3333,0.9231
File20716.txt,91,8,11,9,7,1,1,3,10,11.3750,13.0000,10.1111,1.1250,1.5714,1.2857,0.1111,0.1429,0.8750,0.1429,0.4286,0.3333,1.4286,1.1111
File18289.txt,68,6,12,10,8,2,1,1,2,11.3333,8.5000,6.8000,1.6667,1.5000,1.2500,0.2000,0.2500,1.3333,0.1250,0.1250,0.1000,0.2500,0.2000
File1632.txt,106,10,17,14,11,3,2,2,12,10.6000,9.6364,7.5714,1.4000,1.5455,1.2727,0.2143,0.2727,1.1000,0.1818,0.1818,0.1429,1.0909,0.8571
File20070.txt,325,16,50,39,22,15,13,7,31,20.3125,14.7727,8.3333,2.4375,2.2727,1.7727,0.3846,0.6818,1.3750,0.5909,0.3182,0.1795,1.4091,0.7949
File814.txt,18,2,1,1,1,0,0,2,2,9.0000,18.0000,18.0000,0.5000,1.0000,1.0000,0.0000,0.0000,0.5000,0.0000,2.0000,2.0000,2.0000,2.0000
File1154.txt,15,3,2,2,2,0,0,0,2,5.0000,7.5000,7.5000,0.6667,1.0000,1.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,1.0000
File9508.txt,59,9,5,4,5,0,0,4,4,6.5556,11.8000,14.7500,0.4444,1.0000,0.8000,0.0000,0.0000,0.5556,0.0000,0.8000,1.0000,0.8000,1.0000
File19829.txt,42,3,6,5,4,1,1,1,5,14.0000,10.5000,8.4000,1.6667,1.5000,1.2500,0.2000,0.2500,1.3333,0.2500,0.2500,0.2000,1.2500,1.0000
File17804.txt,42,4,6,6,4,1,1,1,4,10.5000,10.5000,7.0000,1.5000,1.5000,1.5000,0.1667,0.2500,1.0000,0.2500,0.2500,0.1667,1.0000,0.6667
File7525.txt,82,5,15,9,6,3,4,3,4,16.4000,13.6667,9.1111,1.8000,2.5000,1.5000,0.3333,0.5000,1.2000,0.6667,0.5000,0.3333,0.6667,0.4444
File8616.txt,24,4,4,4,4,0,0,1,3,6.0000,6.0000,6.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.2500,0.2500,0.7500,0.7500
File3743.txt,24,4,3,3,3,0,0,0,4,6.0000,8.0000,8.0000,0.7500,1.0000,1.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,1.3333,1.3333
File22667.txt,70,5,8,6,4,2,1,3,8,14.0000,17.5000,11.6667,1.2000,2.0000,1.5000,0.3333,0.5000,0.8000,0.2500,0.7500,0.5000,2.0000,1.3333
File24216.txt,134,6,21,19,12,5,4,5,11,22.3333,11.1667,7.0526,3.1667,1.7500,1.5833,0.2632,0.4167,2.0000,0.3333,0.4167,0.2632,0.9167,0.5789
File5332.txt,45,5,7,6,6,0,0,0,5,9.0000,7.5000,7.5000,1.2000,1.1667,1.0000,0.0000,0.0000,1.2000,0.0000,0.0000,0.0000,0.8333,0.8333
File23579.txt,38,5,7,5,5,0,0,3,3,7.6000,7.6000,7.6000,1.0000,1.4000,1.0000,0.0000,0.0000,1.0000,0.0000,0.6000,0.6000,0.6000,0.6000
File3757.txt,42,3,7,6,2,4,2,2,8,14.0000,21.0000,7.0000,2.0000,3.5000,3.0000,0.6667,2.0000,0.6667,1.0000,1.0000,0.3333,4.0000,1.3333
File22673.txt,28,3,3,3,2,1,1,0,4,9.3333,14.0000,9.3333,1.0000,1.5000,1.5000,0.3333,0.5000,0.6667,0.5000,0.0000,0.0000,2.0000,1.3333
File4038.txt,68,12,13,10,12,2,0,0,7,5.6667,5.6667,6.8000,0.8333,1.0833,0.8333,0.2000,0.1667,1.0000,0.0000,0.0000,0.0000,0.5833,0.7000
File24202.txt,111,5,15,14,11,3,3,3,11,22.2000,10.0909,7.9286,2.8000,1.3636,1.2727,0.2143,0.2727,2.2000,0.2727,0.2727,0.2143,1.0000,0.7857
File5326.txt,131,11,18,18,14,3,3,3,15,11.9091,9.3571,7.2778,1.6364,1.2857,1.2857,0.1667,0.2143,1.2727,0.2143,0.2143,0.1667,1.0714,0.8333
File12968.txt,374,22,56,41,26,14,9,8,34,17.0000,14.3846,9.1220,1.8636,2.1538,1.5769,0.3415,0.5385,1.1818,0.3462,0.3077,0.1951,1.3077,0.8293
File2449.txt,186,22,32,25,21,5,5,3,16,8.4545,8.8571,7.4400,1.1364,1.5238,1.1905,0.2000,0.2381,0.9545,0.2381,0.1429,0.1200,0.7619,0.6400
File20064.txt,107,10,12,11,9,2,1,1,13,10.7000,11.8889,9.7273,1.1000,1.3333,1.2222,0.1818,0.2222,0.9000,0.1111,0.1111,0.0909,1.4444,1.1818
File1140.txt,94,6,16,12,9,5,3,3,10,15.6667,10.4444,7.8333,2.0000,1.7778,1.3333,0.4167,0.5556,1.5000,0.3333,0.3333,0.2500,1.1111,0.8333
File800.txt,93,6,14,12,6,7,3,3,6,15.5000,15.5000,7.7500,2.0000,2.3333,2.0000,0.5833,1.1667,1.0000,0.5000,0.5000,0.2500,1.0000,0.5000
File7531.txt,57,4,7,7,5,3,2,2,1,14.2500,11.4000,8.1429,1.7500,1.4000,1.4000,0.4286,0.6000,1.2500,0.4000,0.4000,0.2857,0.2000,0.1429
File17810.txt,84,8,13,11,10,1,1,2,9,10.5000,8.4000,7.6364,1.3750,1.3000,1.1000,0.0909,0.1000,1.2500,0.1000,0.2000,0.1818,0.9000,0.8182
File8602.txt,117,6,15,11,8,3,5,2,8,19.5000,14.6250,10.6364,1.8333,1.8750,1.3750,0.2727,0.3750,1.3333,0.6250,0.2500,0.1818,1.0000,0.7273
File19183.txt,81,6,14,12,8,4,2,1,7,13.5000,10.1250,6.7500,2.0000,1.7500,1.5000,0.3333,0.5000,1.3333,0.2500,0.1250,0.0833,0.8750,0.5833
File10819.txt,137,7,16,14,7,6,5,4,11,19.5714,19.5714,9.7857,2.0000,2.2857,2.0000,0.4286,0.8571,1.0000,0.7143,0.5714,0.2857,1.5714,0.7857
File7257.txt,192,12,33,23,15,7,7,0,16,16.0000,12.8000,8.3478,1.9167,2.2000,1.5333,0.3043,0.4667,1.2500,0.4667,0.0000,0.0000,1.0667,0.6957
File8164.txt,19,2,3,3,2,1,1,1,1,9.5000,9.5000,6.3333,1.5000,1.5000,1.5000,0.3333,0.5000,1.0000,0.5000,0.5000,0.3333,0.5000,0.3333
File6149.txt,92,4,14,11,5,4,2,1,8,23.0000,18.4000,8.3636,2.7500,2.8000,2.2000,0.3636,0.8000,1.2500,0.4000,0.2000,0.0909,1.6000,0.7273
File20702.txt,19,3,5,5,3,2,2,0,2,6.3333,6.3333,3.8000,1.6667,1.6667,1.6667,0.4000,0.6667,1.0000,0.6667,0.0000,0.0000,0.6667,0.4000
File1626.txt,42,5,7,7,5,2,2,1,3,8.4000,8.4000,6.0000,1.4000,1.4000,1.4000,0.2857,0.4000,1.0000,0.4000,0.2000,0.1429,0.6000,0.4286
File4986.txt,177,14,27,22,15,6,4,4,10,12.6429,11.8000,8.0455,1.5714,1.8000,1.4667,0.2727,0.4000,1.0714,0.2667,0.2667,0.1818,0.6667,0.4545
File24564.txt,29,4,5,5,5,0,0,0,2,7.2500,5.8000,5.8000,1.2500,1.0000,1.0000,0.0000,0.0000,1.2500,0.0000,0.0000,0.0000,0.4000,0.4000
File15961.txt,38,3,4,3,3,0,0,3,2,12.6667,12.6667,12.6667,1.0000,1.3333,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.6667,0.6667
File5440.txt,157,6,17,11,7,4,4,8,18,26.1667,22.4286,14.2727,1.8333,2.4286,1.5714,0.3636,0.5714,1.1667,0.5714,1.1429,0.7273,2.5714,1.6364
File3031.txt,56,5,7,8,6,1,2,1,2,11.2000,9.3333,7.0000,1.6000,1.1667,1.3333,0.1250,0.1667,1.2000,0.3333,0.1667,0.1250,0.3333,0.2500
File22115.txt,29,3,6,5,3,2,2,2,1,9.6667,9.6667,5.8000,1.6667,2.0000,1.6667,0.4000,0.6667,1.0000,0.6667,0.6667,0.4000,0.3333,0.2000
File10831.txt,71,6,13,10,10,1,1,2,7,11.8333,7.1000,7.1000,1.6667,1.3000,1.0000,0.1000,0.1000,1.6667,0.1000,0.2000,0.2000,0.7000,0.7000
File16298.txt,46,5,7,5,5,0,0,1,5,9.2000,9.2000,9.2000,1.0000,1.4000,1.0000,0.0000,0.0000,1.0000,0.0000,0.2000,0.2000,1.0000,1.0000
File21434.txt,49,3,5,4,3,1,1,1,7,16.3333,16.3333,12.2500,1.3333,1.6667,1.3333,0.2500,0.3333,1.0000,0.3333,0.3333,0.2500,2.3333,1.7500
File196.txt,74,6,14,9,6,3,2,0,7,12.3333,12.3333,8.2222,1.5000,2.3333,1.5000,0.3333,0.5000,1.0000,0.3333,0.0000,0.0000,1.1667,0.7778
File9252.txt,7,1,2,1,1,0,0,0,1,7.0000,7.0000,7.0000,1.0000,2.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000
File6161.txt,130,9,16,14,11,3,2,6,15,14.4444,11.8182,9.2857,1.5556,1.4545,1.2727,0.2143,0.2727,1.2222,0.1818,0.5455,0.4286,1.3636,1.0714
File17186.txt,25,4,5,5,4,1,1,2,1,6.2500,6.2500,5.0000,1.2500,1.2500,1.2500,0.2000,0.2500,1.0000,0.2500,0.5000,0.4000,0.2500,0.2000
File23223.txt,64,2,3,2,2,0,0,2,8,32.0000,32.0000,32.0000,1.0000,1.5000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,4.0000,4.0000
File2307.txt,63,4,10,9,6,3,2,2,6,15.7500,10.5000,7.0000,2.2500,1.6667,1.5000,0.3333,0.5000,1.5000,0.3333,0.3333,0.2222,1.0000,0.6667
File5468.txt,66,5,6,6,6,0,0,1,7,13.2000,11.0000,11.0000,1.2000,1.0000,1.0000,0.0000,0.0000,1.2000,0.0000,0.1667,0.1667,1.1667,1.1667
File15949.txt,267,10,33,29,20,8,8,12,27,26.7000,13.3500,9.2069,2.9000,1.6500,1.4500,0.2759,0.4000,2.0000,0.4000,0.6000,0.4138,1.3500,0.9310
File4776.txt,202,13,29,22,11,6,3,2,21,15.5385,18.3636,9.1818,1.6923,2.6364,2.0000,0.2727,0.5455,0.8462,0.2727,0.1818,0.0909,1.9091,0.9545
File15791.txt,244,12,29,22,12,7,5,8,25,20.3333,20.3333,11.0909,1.8333,2.4167,1.8333,0.3182,0.5833,1.0000,0.4167,0.6667,0.3636,2.0833,1.1364
File3019.txt,205,9,30,23,13,7,7,6,25,22.7778,15.7692,8.9130,2.5556,2.3077,1.7692,0.3043,0.5385,1.4444,0.5385,0.4615,0.2609,1.9231,1.0870
File4010.txt,100,7,14,12,8,5,4,4,11,14.2857,12.5000,8.3333,1.7143,1.7500,1.5000,0.4167,0.6250,1.1429,0.5000,0.5000,0.3333,1.3750,0.9167
File12798.txt,59,4,10,9,7,2,1,0,8,14.7500,8.4286,6.5556,2.2500,1.4286,1.2857,0.2222,0.2857,1.7500,0.1429,0.0000,0.0000,1.1429,0.8889
File22883.txt,44,3,7,5,3,1,1,4,4,14.6667,14.6667,8.8000,1.6667,2.3333,1.6667,0.2000,0.3333,1.0000,0.3333,1.3333,0.8000,1.3333,0.8000
File13486.txt,195,12,18,17,12,4,4,10,25,16.2500,16.2500,11.4706,1.4167,1.5000,1.4167,0.2353,0.3333,1.0000,0.3333,0.8333,0.5882,2.0833,1.4706
File23545.txt,32,3,8,6,4,1,1,1,0,10.6667,8.0000,5.3333,2.0000,2.0000,1.5000,0.1667,0.2500,1.3333,0.2500,0.2500,0.1667,0.0000,0.0000
File2461.txt,180,9,24,21,13,5,4,6,18,20.0000,13.8462,8.5714,2.3333,1.8462,1.6154,0.2381,0.3846,1.4444,0.3077,0.4615,0.2857,1.3846,0.8571
File12940.txt,38,4,5,5,3,2,2,3,3,9.5000,12.6667,7.6000,1.2500,1.6667,1.6667,0.4000,0.6667,0.7500,0.6667,1.0000,0.6000,1.0000,0.6000
File828.txt,130,7,22,19,7,7,4,7,13,18.5714,18.5714,6.8421,2.7143,3.1429,2.7143,0.3684,1.0000,1.0000,0.5714,1.0000,0.3684,1.8571,0.6842
File1168.txt,119,7,12,11,7,4,3,3,16,17.0000,17.0000,10.8182,1.5714,1.7143,1.5714,0.3636,0.5714,1.0000,0.4286,0.4286,0.2727,2.2857,1.4545
File9534.txt,49,5,6,6,4,2,2,2,4,9.8000,12.2500,8.1667,1.2000,1.5000,1.5000,0.3333,0.5000,0.8000,0.5000,0.5000,0.3333,1.0000,0.6667
File19815.txt,77,5,11,9,5,3,2,5,8,15.4000,15.4000,8.5556,1.8000,2.2000,1.8000,0.3333,0.6000,1.0000,0.4000,1.0000,0.5556,1.6000,0.8889
File6607.txt,124,7,16,10,7,3,2,7,11,17.7143,17.7143,12.4000,1.4286,2.2857,1.4286,0.3000,0.4286,1.0000,0.2857,1.0000,0.7000,1.5714,1.1000
File11291.txt,44,2,6,6,3,3,3,1,6,22.0000,14.6667,7.3333,3.0000,2.0000,2.0000,0.5000,1.0000,1.5000,1.0000,0.3333,0.1667,2.0000,1.0000
File17838.txt,158,12,23,21,15,6,5,3,18,13.1667,10.5333,7.5238,1.7500,1.5333,1.4000,0.2857,0.4000,1.2500,0.3333,0.2000,0.1429,1.2000,0.8571
File7519.txt,155,7,18,15,10,4,3,5,16,22.1429,15.5000,10.3333,2.1429,1.8000,1.5000,0.2667,0.4000,1.4286,0.3000,0.5000,0.3333,1.6000,1.0667
File21352.txt,140,6,18,16,6,4,2,3,14,23.3333,23.3333,8.7500,2.6667,3.0000,2.6667,0.2500,0.6667,1.0000,0.3333,0.5000,0.1875,2.3333,0.8750
File20058.txt,58,5,7,6,5,1,1,0,6,11.6000,11.6000,9.6667,1.2000,1.4000,1.2000,0.1667,0.2000,1.0000,0.2000,0.0000,0.0000,1.2000,1.0000
File19801.txt,23,3,2,2,2,0,0,1,3,7.6667,11.5000,11.5000,0.6667,1.0000,1.0000,0.0000,0.0000,0.6667,0.0000,0.5000,0.5000,1.5000,1.5000
File9520.txt,65,4,9,8,5,3,2,1,8,16.2500,13.0000,8.1250,2.0000,1.8000,1.6000,0.3750,0.6000,1.2500,0.4000,0.2000,0.1250,1.6000,1.0000
File6613.txt,35,2,6,3,2,0,0,2,3,17.5000,17.5000,11.6667,1.5000,3.0000,1.5000,0.0000,0.0000,1.0000,0.0000,1.0000,0.6667,1.5000,1.0000
File11285.txt,344,16,41,34,22,11,13,7,36,21.5000,15.6364,10.1176,2.1250,1.8636,1.5455,0.3235,0.5000,1.3750,0.5909,0.3182,0.2059,1.6364,1.0588
File21346.txt,37,6,4,3,5,0,0,1,6,6.1667,7.4000,12.3333,0.5000,0.8000,0.6000,0.0000,0.0000,0.8333,0.0000,0.2000,0.3333,1.2000,2.0000
File4004.txt,152,6,18,17,9,4,3,3,18,25.3333,16.8889,8.9412,2.8333,2.0000,1.8889,0.2353,0.4444,1.5000,0.3333,0.3333,0.1765,2.0000,1.0588
File22897.txt,166,22,22,22,22,2,1,7,17,7.5455,7.5455,7.5455,1.0000,1.0000,1.0000,0.0909,0.0909,1.0000,0.0455,0.3182,0.3182,0.7727,0.7727
File13492.txt,255,21,33,32,24,7,7,10,28,12.1429,10.6250,7.9688,1.5238,1.3750,1.3333,0.2188,0.2917,1.1429,0.2917,0.4167,0.3125,1.1667,0.8750
File23551.txt,27,3,5,4,3,1,1,0,4,9.0000,9.0000,6.7500,1.3333,1.6667,1.3333,0.2500,0.3333,1.0000,0.3333,0.0000,0.0000,1.3333,1.0000
File12954.txt,58,10,9,9,8,1,1,3,8,5.8000,7.2500,6.4444,0.9000,1.1250,1.1250,0.1111,0.1250,0.8000,0.1250,0.3750,0.3333,1.0000,0.8889
File2475.txt,80,6,14,14,7,7,4,1,8,13.3333,11.4286,5.7143,2.3333,2.0000,2.0000,0.5000,1.0000,1.1667,0.5714,0.1429,0.0714,1.1429,0.5714
File23237.txt,28,2,7,5,3,2,2,0,3,14.0000,9.3333,5.6000,2.5000,2.3333,1.6667,0.4000,0.6667,1.5000,0.6667,0.0000,0.0000,1.0000,0.6000
File2313.txt,249,22,35,31,25,7,8,6,20,11.3182,9.9600,8.0323,1.4091,1.4000,1.2400,0.2258,0.2800,1.1364,0.3200,0.2400,0.1935,0.8000,0.6452
